344,1.7224332719
345,0.4103209128
346,0.2198989866
347,1.5388294321
340,1.1612451559
341,3.0291942113
342,0.6626119503
343,0.5075863604
810,0.5093228181
811,0.3067757303
812,0.3494453895
813,3.3722531328
348,2.7912121549
349,0.4932372964
816,0.321738668
817,0.5255943253
595,0.6805333229
719,3.2851014472
718,0.2352402383
717,0.1060092703
716,0.2500227221
715,0.5566373353
714,2.1477728298
713,1.5652810715
712,0.0092929256
711,2.367896876
710,0.2375994668
915,1.7286853739
914,0.3195083302
606,0.0748779533
917,0.000549912
594,1.2256866668
736,0.5617234673
916,0.1597413736
911,0.1091796956
619,1.4004120078
910,0.3576635418
913,3.0894139796
298,0.0715474698
299,1.3723196479
296,0.6818285479
297,0.0392231968
294,1.4005481131
295,2.1067488695
292,0.2076068588
293,2.6772338568
290,1.6498252869
291,1.3756704653
591,0.564867159
590,0.1334619959
593,0.1389241646
592,0.153741622
199,1.0503834016
198,0.1849273698
597,0.1110780192
596,0.0210182821
195,2.4929061838
194,0.0043403413
197,1.0974106588
196,1.7116807661
191,0.2138411219
190,2.134521628
193,0.8776045365
192,2.013247921
270,2.7369198404
271,0.1623187797
272,0.3379426511
273,1.4362014948
274,0.5399628789
275,0.8542055615
276,0.2490740688
277,0.6337062579
278,4.4344241235
279,3.9189739209
738,0.6179324343
524,0.2230893821
525,0.5403708749
526,0.2614187071
527,0.6428576557
520,0.5437459721
521,2.4028312812
522,1.7584624317
523,1.7905532748
599,0.1956300802
528,1.4633325078
529,1.2765413497
994,0.1659375448
449,0.663351101
448,0.0833530854
443,0.2126619478
442,0.320885823
441,0.5705294263
440,1.2365285574
447,2.4180217944
446,0.0346156456
445,0.4923933195
444,0.7097322547
108,1.0447524854
109,0.1798434802
102,0.6001768818
103,0.1322848369
100,0.2673967772
101,1.1652210518
106,0.177501398
107,0.4261940902
104,0.9771196322
105,0.6172397044
902,0.6022416615
903,0.371210063
39,0.0757035419
38,0.4277733264
906,2.6028196605
907,0.9762161468
904,0.2867969976
905,0.2618373618
33,0.1234208389
32,0.5312025758
31,0.3880955996
30,0.7872041769
37,0.2774055136
36,3.1999083999
35,0.2014603123
34,3.0938781383
641,1.6993856052
640,0.2202668588
643,0.7136370314
642,1.7073313518
645,0.2794898312
644,1.4819971629
438,0.4180964739
439,0.0113771289
436,2.2361530224
437,0.7275153151
434,1.3129707187
435,3.6468649118
432,0.1977942246
433,0.9744403462
430,0.1606163854
431,1.4796101935
339,1.3018503959
338,0.1195315404
335,0.0659475199
334,0.8400852782
337,1.8346685686
336,2.4634450887
331,0.3093313688
330,1.3412039706
333,0.1534753096
332,1.9374014786
744,0.6680973342
1000,0.6126924197
745,0.7086205048
854,0.0663043293
818,0.6246524367
856,0.4380090533
857,0.3088528334
850,0.0353294552
851,0.8343544792
852,0.3831454588
819,0.6361282765
858,0.6913349167
859,1.9776456205
748,0.4004068552
6,1.5381137248
900,1.7865162047
848,0.26008589
99,1.9881573466
98,1.7065595735
844,0.001693457
91,0.2836419223
90,2.879236403
93,0.9123112208
92,0.4991885956
95,0.0127696856
94,0.2025654559
97,2.2014022104
96,0.1090680457
814,1.1577389375
815,0.1599694405
740,0.4232830061
741,2.3450095825
742,0.1499337841
743,0.0740478246
559,0.5730750025
558,0.8230026359
746,3.4642778097
747,0.194587411
555,0.7100763592
554,0.0345733448
557,0.2747559739
556,0.3441956004
551,1.2307969334
550,0.5193664198
553,3.5813809353
552,0.225250493
238,1.0341864056
239,0.9367656053
234,2.1787867999
235,0.0274390554
236,1.5349931322
237,1.3640555704
230,0.4255607486
231,1.4138914832
232,0.4015842749
233,0.962453111
992,0.4221017133
1,0.1598294139
614,1.139760781
146,1.502972954
147,0.2200674588
144,0.7328490507
145,0.1619355345
142,1.3949280298
143,0.4833236719
140,0.3052543268
141,1.7523098458
612,0.0089431614
613,0.0584206438
610,0.4428485732
611,1.8887288841
616,1.1506842521
617,0.9271676554
148,0.8153627014
149,1.9131943782
912,2.1589713886
951,0.3221836567
948,0.8018682928
949,0.5451423724
946,0.3771742208
947,1.5233417118
944,0.5955245234
945,0.7385415082
942,0.0395991478
943,0.4029847384
940,0.7374950632
941,0.4781174983
768,0.5849849914
689,0.050014068
688,0.6639359896
685,2.3477339822
684,1.7111887578
687,1.4267066667
686,0.316857623
681,1.1291757464
680,0.9499617639
683,1.9618629012
682,2.5902152108
623,0.2361478189
622,0.2746697805
133,0.076395747
132,2.5489254423
131,0.7734677301
130,0.0502187337
137,0.2784650017
136,0.4868974422
135,0.0938397751
134,0.026328526
494,0.4351819279
495,2.3867066503
139,0.6005469937
138,0.6908967983
490,0.3998812339
491,0.2493636439
492,1.5634721568
493,0.218185533
24,1.1246353982
25,1.2941032459
26,0.7823954056
27,0.5629720206
20,0.8452511757
21,0.5878671398
22,0.4617770704
23,1.6396789704
927,0.728794233
28,1.4189077854
29,0.0023630533
407,0.9792934549
406,1.1350398906
405,0.2372210736
404,1.0052859271
403,0.0536727322
402,0.7126642466
401,0.261406274
400,0.8794001413
933,3.5421067178
932,0.3373200693
931,1.3147880095
930,0.1850276075
937,0.7520814554
629,0.0035076409
409,1.4555520932
408,0.7890620859
628,0.2448587605
758,2.8350322777
379,0.3712199074
378,0.4343219515
829,1.491894226
828,0.0867638078
371,0.603021691
370,0.7053679502
373,2.739429706
372,2.2693939375
375,0.7770200179
374,0.0639415769
377,0.3008727651
376,1.1404845745
708,0.3907162323
709,0.6801673579
704,0.317462029
705,1.2057793425
706,0.1142883184
707,0.4525325247
700,0.9406542226
618,0.7088077963
702,0.2688410892
703,2.4563687392
393,0.5901128049
392,0.493836278
88,0.082656971
89,0.2662766585
397,3.5320191582
396,0.3176606619
395,0.9528740346
394,0.2367086782
82,0.7402174031
83,0.0522277189
80,0.5721262893
81,0.0267898837
86,0.0869518874
87,0.3856021696
84,1.3757707477
85,0.2067369149
797,0.5171031236
796,0.9886380585
795,1.9110357805
794,0.8639488017
793,0.7917103081
792,1.2245669974
791,1.9498194961
790,1.3173830523
799,1.1424691971
798,0.2032999407
7,0.0536940692
601,0.7108492213
607,1.5832082384
586,1.788848113
587,1.018375873
584,0.064674118
585,0.5613947944
582,0.332787017
583,0.9075985478
580,0.876940796
581,0.0928865441
588,0.3722955131
589,0.9800839132
245,0.4873221769
244,0.6759401141
247,0.0578614097
246,0.1081042918
241,0.3266049336
240,2.8488402196
243,0.0991119527
242,1.1235385757
615,1.598837439
249,0.5312750718
248,0.7782058423
924,1.773409695
970,0.0864219221
925,0.0697150942
519,1.1632707118
518,1.7865990834
926,2.9275312784
511,0.2705077636
510,0.5607917588
513,0.227045479
512,0.7174864179
515,0.8807172114
514,0.3512998037
517,0.5792363789
516,2.2493624785
458,0.3075771499
459,0.0895299269
621,3.1560761029
620,1.332232556
627,0.79396608
626,2.9886822183
625,2.4418275385
624,0.9081944584
450,0.2037877391
451,4.6046114702
452,4.684570979
453,0.1932835523
454,0.1620698736
455,0.8566595843
456,0.2464788309
457,0.2667941803
979,0.4325893255
179,3.3755590887
178,1.2844843349
177,0.5929645766
176,0.0185019347
175,0.0960893235
174,1.4444589553
173,3.8060029154
172,0.1343761783
171,0.7222049635
170,1.3235937774
977,0.0103703902
656,0.3783846255
975,0.9425236402
974,0.5989490218
973,2.2646428015
972,2.1137955082
971,0.908456623
657,0.0380390769
654,0.4043150476
253,0.0006017616
978,0.531393304
182,3.8209456078
183,2.9130748053
180,0.1842679324
181,0.2808634707
186,0.1315549692
187,2.4128806861
184,2.4183218034
185,2.2339578073
886,1.1041667884
652,1.9946555427
188,1.2187060422
189,1.1126872422
658,1.5086740134
653,1.8017177631
650,0.6875159672
651,0.4886330991
764,0.0397216707
11,1.2581833989
10,0.464911965
13,0.2087021607
12,0.6270900361
15,1.4315564927
14,0.7175496296
17,1.1356704761
16,0.6798237685
19,0.3248202997
18,1.1972897039
863,0.7351018743
862,1.1419340035
865,0.5146259048
864,1.3063666145
867,3.0591139904
866,0.7726093455
884,4.0949487234
938,0.7668857524
659,0.8484841642
883,0.219625977
753,0.6164484605
881,0.1071227248
880,0.3341374127
887,0.9988908581
831,1.1026909145
885,1.5776506865
752,1.4719046033
928,1.7758334552
62,3.1467052302
888,1.2131166319
950,0.1220978588
756,2.556173056
929,0.2541375191
809,1.5446867472
322,0.5025522146
323,0.2118849485
320,0.6941273207
321,0.3360944552
326,0.0180251734
327,0.2551722905
324,1.073774706
325,0.1785191661
328,3.4545458423
329,0.0300191277
759,2.6204947534
201,2.2329314514
200,0.143085266
203,0.6949535093
202,0.3489322289
205,0.3216404534
204,0.1811478255
207,0.7532405887
206,1.384337625
209,0.6374983174
208,1.6744950141
779,3.193460363
778,0.8005225407
889,0.0567500995
77,0.1503888823
76,0.3104124091
75,0.1670354671
74,0.3018614932
73,0.2223483763
72,0.4065132163
71,3.6173709784
70,0.4000430725
655,0.2276373758
79,0.2599655603
78,1.1728192289
2,0.1865689355
805,1.3528069961
804,1.9276615952
669,0.6286595145
668,0.0115688863
667,3.0061543718
666,0.2944720994
665,0.0581156425
664,2.3555493541
663,0.2910847059
662,0.0758741173
661,0.707181091
660,0.0244777986
769,1.793913831
692,1.1694697029
693,0.449050324
690,0.1599359489
691,0.1019884386
696,2.175588607
697,0.6876095257
694,0.1877544349
695,1.2304044912
698,4.652800312
699,0.5804087306
542,0.206116338
543,1.7612855354
540,0.0625493823
541,1.730582954
546,0.6817284763
547,0.5719537363
544,0.5918502832
545,1.6842645465
8,0.3065650392
548,0.6071123507
549,0.0705605123
68,2.2073483687
598,3.6526398376
995,4.8398697896
869,1.248553806
997,0.672177095
996,0.0750216073
991,0.2155729023
990,0.4303854274
993,0.2711525778
868,0.5872089831
999,0.1283651836
998,2.497551025
120,0.1761234469
121,0.9547734073
122,0.1471445555
123,0.37176949
124,0.318321846
125,0.0397521989
126,1.3786841853
127,0.6636836463
128,1.4088497876
129,0.6651763202
765,0.3777725799
414,0.4423458127
415,0.9223463559
416,0.4353744205
417,0.4005113364
410,2.5077076423
411,0.222415266
412,0.7371926675
413,0.7377758121
920,0.030495873
498,1.6071494121
922,1.8072020457
923,0.5294141302
418,0.1359924805
419,0.6174619753
776,0.7556286865
499,1.2584197032
319,0.3403758473
318,0.0806002464
313,4.043521581
312,1.7011869619
311,0.4912739806
310,1.9906201861
317,0.2310689595
316,0.8154631746
315,0.9153568648
314,0.350130602
861,1.8929609208
921,0.178807977
496,0.2300554858
832,1.2686233375
833,3.5052265903
830,0.167835513
497,0.7031721315
836,1.8160901176
837,0.0223702893
834,0.1389329001
835,2.9571314251
838,4.2677760885
839,0.2265581313
808,2.1635981384
3,4.6769170528
725,1.088163618
368,4.7239856221
369,0.3516604534
366,0.3749328581
367,1.6733536626
364,0.7089881463
365,1.10581949
362,2.691526948
363,0.0707924553
360,0.6669375508
361,0.7281577536
959,1.3841770708
952,0.1666892857
882,1.4376933438
380,1.0901715081
381,1.3651535938
382,0.2060105949
383,0.8974207996
384,0.0135776847
385,0.048027844
386,0.3236042263
387,1.040985113
388,1.8745302674
389,0.3932989339
784,3.0902052015
785,0.5938547185
786,2.866889282
787,2.8269604587
780,1.6176388072
781,0.392550232
782,1.4085706361
783,0.0910367364
788,1.2876028537
789,0.9995667778
860,0.5721461111
605,0.1736449439
579,0.0877082878
578,0.7597020056
604,0.0143241871
573,0.9562916366
572,0.823742382
571,2.9671401327
570,3.8547693766
577,2.4722391038
576,1.2641240284
575,0.1842270811
574,1.1898697511
60,1.9230528631
61,1.3273496089
258,0.0978860287
259,1.3490478636
64,0.1817676913
65,0.9342239811
66,0.0716977235
67,3.721499542
252,0.1789401852
69,0.5005145354
250,1.174368814
251,0.3528981867
256,0.0712743029
257,0.6040285399
254,0.6127467382
255,0.4111765221
603,0.1598443976
602,0.6339541032
939,0.2847948217
731,0.7565932252
730,1.5576469448
733,0.08281993
732,2.4291369419
735,4.8129322224
734,0.0000805057
508,0.713601218
509,0.0044814515
506,1.7788306414
507,0.5293722262
504,0.4953104907
505,1.0047379144
502,0.5997971361
503,0.1804470022
500,0.7067504731
501,0.5582909478
630,1.1350129472
631,0.5568867591
632,1.0461244252
633,0.9797664415
469,3.3782986613
468,0.786193694
636,3.3117487307
637,1.2334009857
465,0.5487035675
464,0.5716369775
467,0.1157143896
466,0.2010672198
461,0.3960203504
460,1.2019719515
463,0.112119479
462,0.5883865664
901,0.0695759727
168,0.3405605809
169,0.1607489716
164,1.108367067
165,0.8241807928
166,2.6096353257
167,1.1161507427
160,0.8324144051
161,0.2192400782
162,0.6292126876
163,0.1372572375
964,1.0637077461
965,3.409907241
966,0.2968657048
967,2.0722258734
960,0.5261566551
961,1.1864915986
962,1.4523723522
963,0.0949551216
968,1.3286640876
969,0.2588043241
936,0.1643311065
935,0.6646462236
934,0.7008459932
908,0.4445688353
909,4.7534916827
id,data
600,0.358530395
878,1.5536456498
879,0.2426975405
876,0.572663963
877,0.2769662519
874,0.5652877509
875,1.3816079906
872,0.3384928863
873,0.6579601596
870,0.2372165964
871,1.0459879121
9,0.4759725871
890,1.5038702035
891,2.6647322137
892,2.2410309965
893,0.6083922233
894,1.9347704189
647,0.0946770761
896,1.0717689131
897,1.2854655854
898,1.8399143505
899,0.4196626032
646,0.6326623013
649,0.0480280443
648,0.2242830359
357,2.1301562386
356,1.986450253
355,0.8807069265
354,1.3388793485
353,2.0865590992
352,2.1434829472
351,0.5377772109
350,0.2998225712
803,0.4674876533
802,0.5233671379
801,0.1226173848
800,0.2759778342
807,0.4830460283
806,2.8361611907
359,0.4135607761
358,0.3084749856
216,0.2153418735
217,1.154241151
214,2.5096810657
215,1.1439633394
212,0.1223930656
213,0.5362730121
210,2.1472097332
211,0.0886109522
762,2.2419087755
763,0.9042933452
760,0.0465189908
761,0.098801681
766,0.2247602178
767,1.4208769774
218,0.3523490985
219,1.2230277704
957,0.8545379562
956,0.9909759402
289,0.4362811499
288,0.54970048
4,0.7148698051
281,1.3848711058
280,0.8979203052
283,0.1022152464
282,0.0353370505
285,0.0043064575
284,1.4077438697
287,0.3311006058
286,0.0346216561
678,1.4868765063
679,0.1609372255
674,1.2507150216
675,3.1557830201
676,0.7012105671
677,1.1717730438
670,0.3519094458
671,1.3741856836
672,0.9004652769
673,1.0547228197
263,0.078749429
262,3.0489392649
261,0.1403002052
260,0.0633058703
267,1.5515155375
266,1.9218505311
265,4.8361711823
264,2.6366162384
269,0.1996745068
268,0.5025434118
701,1.1605036055
59,0.3720530077
58,2.3521360437
55,0.3423886402
54,1.3573842306
57,0.1839435643
56,0.0041256225
51,0.957592467
50,0.4135753943
53,0.4570290019
52,0.1531231335
537,0.5231465722
536,0.3358925263
535,0.0208109251
63,4.0695713155
533,0.6837845112
532,0.3702564234
531,0.9320711623
530,0.0831023257
539,0.33358389
538,0.2294265806
987,2.6956455187
775,0.1288818477
988,2.0111330669
989,2.2756104968
774,0.0323205317
982,1.5691845624
983,2.0609124767
980,0.1467122871
981,1.6240643168
986,0.5047210853
777,0.1172133989
984,0.4766659514
985,0.5990111795
115,0.7495479358
114,1.7202368179
117,0.0115791069
116,0.3627269249
111,0.2041583228
110,1.9722048737
113,0.3397008001
112,2.2710437113
771,0.8795653787
119,0.1369307286
118,0.4331243173
770,0.2205295475
773,0.298525724
772,0.0575454258
953,0.4296059218
429,1.4441360819
428,1.0506430032
534,2.645062265
919,1.9719898848
918,0.6245573573
421,1.023422891
420,0.9114053137
423,0.3592233986
422,0.3057368832
425,1.4271568137
424,1.3686498492
427,0.5005574534
426,0.21945093
308,0.4268464384
309,0.6475141356
855,0.9297934337
300,0.2705122393
301,0.0097134468
302,0.7397356361
303,0.8411968114
304,0.0647586248
305,1.7481934923
306,1.1274892049
307,0.8693753523
895,0.3969612464
825,0.8756323081
824,2.6693326431
827,1.6260638008
847,0.5491478728
846,0.7362028841
845,0.0359227918
826,0.3938748701
843,0.281837272
842,0.8146028623
841,0.7873652322
840,2.0903780929
821,0.0072737382
853,1.2201040877
849,1.1516692906
820,0.5272511392
823,0.594417172
822,0.4586580472
954,2.5709529709
568,1.9420855312
569,3.2776511174
751,2.846248273
750,0.4306739058
757,0.6276529524
737,3.7523481391
755,0.2128504474
754,4.8156123094
560,0.1060232292
561,0.8105820801
562,0.2037533379
563,0.8572495156
564,0.2224840445
565,0.0628317474
566,1.0661870986
567,0.5433740113
739,0.0862049242
229,1.9606302619
228,2.7615690867
227,0.6345160859
226,1.2530464612
225,0.0241318016
224,2.0772660548
223,4.9136105631
222,0.4853364888
221,1.3108721409
220,1.0317733138
391,0.3465732325
726,2.0726449005
727,3.2578087218
724,0.4087207662
390,0.018746925
722,0.4847470929
723,1.3314555669
720,1.2533403088
721,1.0617302083
728,1.5366924386
729,0.2507056086
151,0.9864069295
150,0.607290416
153,0.029676224
152,0.951716578
155,2.6723575973
154,0.918659859
157,2.1899914259
156,0.1010256945
159,0.2804489976
158,0.8957412972
609,0.2502578913
608,0.0100451453
976,0.865607212
634,0.2497168282
399,1.2489058742
635,0.4748408205
749,3.5572006588
958,0.8834701055
398,1.5421092775
48,0.3539788902
49,0.9790107056
46,0.908386859
47,3.5531214254
44,0.9041708387
45,0.1359368197
42,1.8656390556
43,0.620589611
40,2.580208752
41,2.1026823969
638,1.6021059542
5,0.2164923991
639,1.1392721698
489,0.6273320707
488,0.1367779084
487,2.1688268725
486,0.597335539
485,0.6473859152
484,0.9237456092
483,1.1877963689
482,0.7074350964
481,0.7753901384
480,0.942584258
955,0.2688714957
